compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL330228,BGWLJJSQLYVDMU-BZORQXCASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,1.19,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL330228,BGWLJJSQLYVDMU-BZORQXCASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,1.42,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL330228,BGWLJJSQLYVDMU-BZORQXCASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,48,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL606929,BGWLJJSQLYVDMU-SSUBCMSUSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,0.76,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL91184,BGWLJJSQLYVDMU-WYXSCQSXSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,0.3,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL2310846,BGWLJJSQLYVDMU-XPZHSIPCSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,482,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL2310846,BGWLJJSQLYVDMU-XPZHSIPCSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11472216,IC50,=,2690,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen,Synthesis of 6- and 7- hydroxy-8-azabicyclo[3.2.1]octanes and their binding affinity for the dopamine and serotonin transporters.,J. Med. Chem.,PUBLICATION,
CHEMBL407815,BGXIKTHXOUZBOU-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18240382,IC50,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells,"1-(2-Phenoxyphenyl)methanamines: SAR for dual serotonin/noradrenaline reuptake inhibition, metabolic stability and hERG affinity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL120269,BGZGKVAVORWNIY-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10669562,KI,=,8190,NM,,"","","","","","",,,,,,,,Binding Affinity to cocaine site of dopamine transporter in caudate nuclei which was homogenized and incubated with [3H]mazindol. ,"Discovery of a novel dopamine transporter inhibitor, 4-hydroxy-1-methyl-4-(4-methylphenyl)-3-piperidyl 4-methylphenyl ketone, as a potential cocaine antagonist through 3D-database pharmacophore searching. Molecular modeling, structure-activity relationships, and behavioral pharmacological studies.",J. Med. Chem.,PUBLICATION,
CHEMBL272744,BHAREOZDRRGSHA-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18207394,IC50,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of human DAT,Studies on the SAR and pharmacophore of milnacipran derivatives as monoamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1099212,BHCVJMVHWIDLDP-SFHVURJKSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,20378347,IC50,=,30,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [3H]WIN-35428 form human DAT expressed in CHO cell membranes,Heterocyclic cycloalkanol ethylamines as norepinephrine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL339401,BHKDMCGCJODKJK-ISRILLDMSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8558504,IC50,=,389,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.,"2-Carbomethoxy-3-(diarylmethoxy)-1 alpha H, 5 alpha H-tropane analogs: synthesis and inhibition of binding at the dopamine transporter and comparison with piperazines of the GBR series.",J. Med. Chem.,PUBLICATION,
CHEMBL205596,BHQCQFFYRZLCQQ-OELDTZBJSA-N,CHOLIC ACID,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL205596,BHQCQFFYRZLCQQ-OELDTZBJSA-N,CHOLIC ACID,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL525532,BHTUHPLMWNGSLY-IAGOWNOFSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18672364,IC50,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK293 cells,Structure-activity relationships of chiral selective norepinephrine reuptake inhibitors (sNRI) with increased oxidative stability.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL524798,BHTUHPLMWNGSLY-IRXDYDNUSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18667309,IC50,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK cells,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with a heterocyclic ring constraint.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL524798,BHTUHPLMWNGSLY-IRXDYDNUSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18672364,IC50,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK293 cells,Structure-activity relationships of chiral selective norepinephrine reuptake inhibitors (sNRI) with increased oxidative stability.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3622346,BIALXFMHWCNRAQ-OQIWPSSASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25801931,INHIBITION,=,18,%,,"","","","","","",,,,,,,,Inhibition of human DAT at 10 uM relative to control,Pseudosaccharin amines as potent and selective KV1.5 blockers.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1813470,BIDMNSYJUSJTRE-MOPGFXCFSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21739935,IC50,=,61.66,NM,,"",cell_based,"","","","",CHO-K1,,,,,,,Inhibition of dopamine reuptake at DAT expressed in CHO-K1 cells,Synthesis and pharmacological characterization of bicyclic triple reuptake inhibitor 3-aryl octahydrocyclopenta[c]pyrrole analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL1813313,BIDMNSYJUSJTRE-RBUKOAKNSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21739935,IC50,=,20.42,NM,,"",cell_based,"","","","",CHO-K1,,,,,,,Inhibition of dopamine reuptake at DAT expressed in CHO-K1 cells,Synthesis and pharmacological characterization of bicyclic triple reuptake inhibitor 3-aryl octahydrocyclopenta[c]pyrrole analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL1813313,BIDMNSYJUSJTRE-RBUKOAKNSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21739935,IC50,=,309.03,NM,,"",cell_based,"","","","",CHO-K1,,,,,,,Inhibition of dopamine reuptake at DAT expressed in CHO-K1 cells,Synthesis and pharmacological characterization of bicyclic triple reuptake inhibitor 3-aryl octahydrocyclopenta[c]pyrrole analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL3084803,BIDUPMYXGFNAEJ-APGVDKLISA-N,ASTROMICIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3084803,BIDUPMYXGFNAEJ-APGVDKLISA-N,ASTROMICIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL439423,BIHDNMFWZMAKEI-WCQYABFASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18468895,IC50,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK293 cells,Studies on a series of milnacipran analogs containing a heteroaromatic group as potent norepinephrine and serotonin transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1629810,BIIFEDMBGOQTDO-USCPGHQQSA-N,2-HYDROXYPROPYL-BETA-CYCLODEXTRIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,=,1687,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1629810,BIIFEDMBGOQTDO-USCPGHQQSA-N,2-HYDROXYPROPYL-BETA-CYCLODEXTRIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,1341,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1224401,BINJCVHVYJSTMI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,20691589,KI,=,10,NM,,"","","","","","",,,,,,,,Inhibition of [3H]dopamine reuptake at dopamine transporter,"Design, synthesis, and biological evaluation of new monoamine reuptake inhibitors with potential therapeutic utility in depression and pain.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1516187,BIPNUYXEYOEPHN-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24494745,KI,=,390,NM,,"",cell_based,"","","","",,,,,,,,Binding affinity to wild type human DAT expressed in African green monkey COS7 cells assessed as inhibition of [3H]-dopamine uptake after 5 mins by beta-scintillation counting analysis,Elucidation of Structural Elements for Selectivity across Monoamine Transporters: Novel 2-[(Diphenylmethyl)sulfinyl]acetamide (Modafinil) Analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL540333,BISDZXSPECCJOM-MOGJOVFKSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,9871604,KD,=,4310,NM,,"","","","","","",,,,,,,,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,"Synthesis of a potent wide-spectrum serotonin-, norepinephrine-, dopamine-reuptake inhibitor (SNDRI) and a species-selective dopamine-reuptake inhibitor based on the gamma-amino alcohol functional group.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL38190,BIVQKVVWOOKOMH-DLBZAZTESA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12672255,IC50,=,4000,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 Binding to the Dopamine Transporter in Rhesus (Macaca mulatta) orCynomolgus Monkey (Macaca fascicularis) Caudate-Putamen,Synthesis and evaluation of dopamine and serotonin transporter inhibition by oxacyclic and carbacyclic analogues of methylphenidate.,J. Med. Chem.,PUBLICATION,
CHEMBL288186,BIVQKVVWOOKOMH-IRXDYDNUSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12672255,IC50,=,430,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 Binding to the Dopamine Transporter in Rhesus (Macaca mulatta) orCynomolgus Monkey (Macaca fascicularis) Caudate-Putamen,Synthesis and evaluation of dopamine and serotonin transporter inhibition by oxacyclic and carbacyclic analogues of methylphenidate.,J. Med. Chem.,PUBLICATION,
CHEMBL399228,BIXIBQFJRMFLKO-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,17869101,KI,=,830,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human DAT transfected in COS1 cells,High dopamine transporter selectivity can be displayed by remarkably simple non-nitrogen containing inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL467123,BJBCUOODXPAOKN-MSOLQXFVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19329313,INHIBITION,=,0,%,,"",cell_based,"","","","",CHO,,,,,,,Inhibition of [3H]WIN-35428 binding to human recombinant DAT expressed in CHO cells at 1 uM,3-(Arylamino)-3-phenylpropan-2-olamines as a new series of dual norepinephrine and serotonin reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL451838,BJICBLMMTYZFKB-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23707254,KI,=,3900,NM,,"","","","","","",,,,,,,,Antagonist activity at DAT (unknown origin) by PDSP assay,Selectivity of phenothiazine cholinesterase inhibitors for neurotransmitter systems.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL445206,BJIOGJUNALELMI-ARJAWSKDSA-N,ISOEUGENOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL445206,BJIOGJUNALELMI-ARJAWSKDSA-N,ISOEUGENOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL202811,BJJMXMMHXNEXRL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16337793,IC50,>,100,NM,,"","","","","","",,,,,,,,Inhibitory activity against DAT,Synthesis and in vitro evaluation of novel derivatives of diphenylsulfide as serotonin transporter ligands.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL578612,BJLKZFUZNNATGZ-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19821577,IC50,=,2060,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells,Synthesis and biological evaluation of bupropion analogues as potential pharmacotherapies for cocaine addiction.,J. Med. Chem.,PUBLICATION,
CHEMBL578612,BJLKZFUZNNATGZ-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19821577,KI,=,6400,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [125I]RTI55 from cloned human DAT expressed in HEK293 cells,Synthesis and biological evaluation of bupropion analogues as potential pharmacotherapies for cocaine addiction.,J. Med. Chem.,PUBLICATION,
CHEMBL578612,BJLKZFUZNNATGZ-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,20158204,IC50,=,6000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake at human DAT expressed in HEK293 cells,Synthesis and biological evaluation of bupropion analogues as potential pharmacotherapies for smoking cessation.,J. Med. Chem.,PUBLICATION,
CHEMBL401676,BJQGGALRPGCIFD-WCQYABFASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18468895,IC50,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK293 cells,Studies on a series of milnacipran analogs containing a heteroaromatic group as potent norepinephrine and serotonin transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL402794,BJQHLKABXJIVAM-BGYRXZFFSA-N,BIS(2-ETHYLHEXYL)PHTHALATE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL402794,BJQHLKABXJIVAM-BGYRXZFFSA-N,BIS(2-ETHYLHEXYL)PHTHALATE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL208232,BJSTYDNATGHOTI-WLHGVMLRSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16497500,KI,=,120,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35 from DAT,N-Alkyl-N-arylmethylpiperidin-4-amines: novel dual inhibitors of serotonin and norepinephrine reuptake.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL408940,BJWRNMDFZRRXMB-QFBILLFUSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18445525,IC50,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of human DAT,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL526825,BKCSCHQRSOSNPN-HKUYNNGSSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18667309,IC50,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK cells,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with a heterocyclic ring constraint.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1944980,BKHDTODCSABTEV-JFOHDYCDSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,22300887,KI,=,501.19,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]WIN35428 from human cloned DAT receptor expressed in human HEK293 cells,QSAR study and synthesis of new phenyltropanes as ligands of the dopamine transporter (DAT).,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL570593,BKMZXLKUUMOTKA-XMMPIXPASA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19821575,IC50,=,2.8,NM,,"","","","","","",,,,,,,,Inhibition of DAT,Antagonists of the calcium receptor. 2. Amino alcohol-based parathyroid hormone secretagogues.,J. Med. Chem.,PUBLICATION,
CHEMBL198018,BKQSBMKFNNGLCD-NEPJUHHUSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16162005,KI,,,,Not Determined,"","","","","","",,,,,,,,Binding inhibition towards human dopamine transporter; nt is not tested,Conformationally restricted homotryptamines. 2. Indole cyclopropylmethylamines as selective serotonin reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL42150,BKQZGZZNBPJCTI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11931612,LOG 1/C,=,5.96,,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake in HEK293 cells expressing recombinant Dopamine transporter,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL42150,BKQZGZZNBPJCTI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,11931612,PKD,=,6.66,,,"",cell_based,"","","","",,,,,,,,Inhibition of radioligand [125I]RTI-55 binding to human Dopamine transporter in clonal cells,GBR compounds and mepyramines as cocaine abuse therapeutics: chemometric studies on selectivity using grid independent descriptors (GRIND).,J. Med. Chem.,PUBLICATION,
CHEMBL157138,BKRGVLQUQGGVSM-KBXCAEBGSA-N,LISURIDE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL157138,BKRGVLQUQGGVSM-KBXCAEBGSA-N,LISURIDE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2430681,BKSQHIKAUPPMAY-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24012181,IC50,=,179.3,NM,,"",cell_based,"","","","",CHO-K1,,,,,,,Displacement of [3H]Win35428 from human recombinant DAT over-expressed in CHOK1 cells,"Synthesis and biological evaluation of novel 3,4-diaryl lactam derivatives as triple reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2430681,BKSQHIKAUPPMAY-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24012181,INHIBITION,=,91.8,%,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human DAT-mediated dopamine uptake expressed in HEK293 cells at 10 uM after 15 mins by fluorescence plate reader analysis,"Synthesis and biological evaluation of novel 3,4-diaryl lactam derivatives as triple reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2430681,BKSQHIKAUPPMAY-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24012181,INHIBITION,=,99,%,,"",cell_based,"","","","",CHO-K1,,,,,,,Displacement of [3H]Win35428 from human recombinant DAT over-expressed in CHOK1 cells at 10 uM,"Synthesis and biological evaluation of novel 3,4-diaryl lactam derivatives as triple reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
