compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL3651571,HLGCJUYCTCUYSH-CVEARBPZSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,=,240,NM,,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL3651571,HLGCJUYCTCUYSH-CVEARBPZSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,>,40000,NM,,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL3651571,HLGCJUYCTCUYSH-CVEARBPZSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Ki,>,40000,NM,218500,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL3219490,HLHCIFIRFRCERX-CIAFOILYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,9180,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human MAO-A expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate assessed as hydrogen peroxide production by fluorimetric method,,MedChemComm,PUBLICATION,
CHEMBL3218127,HLHYXEYNOPCPFU-MOSHPQCFSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,1810,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human MAO-A expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate assessed as hydrogen peroxide production by fluorimetric method,,MedChemComm,PUBLICATION,
CHEMBL501402,HLHZQJPJPNQANY-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,18834112,IC50,=,48200,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA by fluorimetric method,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL1934673,HLIFVPNNVKNZGV-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22137786,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus-infected BTI insect cells assessed as conversion of p-tyramine into p-hydroxyphenyl-acetaldehyde at 100 uM after 15 mins by fluorimetric assay,Hydroxycoumarins as selective MAO-B inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL158990,HLIXOCXUWGDBNP-ZDUSSCGKSA-N,METHOPTERINE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL445285,HLNSVKSSCLHOSW-TWGQIWQCSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,18640844,KI,=,231000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA,Fluorinated phenylcyclopropylamines. Part 5: Effects of electron-withdrawing or -donating aryl substituents on the inhibition of monoamine oxidases A and B by 2-aryl-2-fluoro-cyclopropylamines.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3660714,HLQJVXNPCCMBJZ-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,>,91000,NM,244376,"","","","","","",,,,,,,,"BindingDB_Patents: MAO-A and MAO-B Assays. MAO assays included luminogenic MAO substrate, reaction buffers, Luciferin Detection and the reconstitution buffer with esterase. Standard MAO reaction mixtures included microsome contained MAO-A (2 ug) or MAO-B (10 ug), 160 uM substrate for MAO-A or 16 uM substrate for MAO-B, MAO-A buffer (100 mM Hepes buffer, pH 7.5, 5% glycerol) or MAO-B buffer (100 mM Hepes, pH 7.5, 5% glycerol, 10% dimethyl sulfoxide) in a final volume of 30 ul. After 20 minutes of pre-incubation of the enzyme with compounds, the reaction was initiated by adding enzyme substrate and the reaction was allowed to proceed for 60 minutes. Reconstituted Luciferin Detection Reagent (30 ul) was then added is added to simultaneously stop the MAO reaction and convert the methyl ester derivative to luciferin and produce light. The amount of light produced is directly proportional to the activity of MAO.",ALDH-2 inhibitors in the treatment of addiction,,PATENT,
CHEMBL3660714,HLQJVXNPCCMBJZ-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,>,91000,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: MAO-A and MAO-B Assays. MAO assays included luminogenic MAO substrate, reaction buffers, Luciferin Detection and the reconstitution buffer with esterase. Standard MAO reaction mixtures included microsome contained MAO-A (2 ug) or MAO-B (10 ug), 160 uM substrate for MAO-A or 16 uM substrate for MAO-B, MAO-A buffer (100 mM Hepes buffer, pH 7.5, 5% glycerol) or MAO-B buffer (100 mM Hepes, pH 7.5, 5% glycerol, 10% dimethyl sulfoxide) in a final volume of 30 ul. After 20 minutes of pre-incubation of the enzyme with compounds, the reaction was initiated by adding enzyme substrate and the reaction was allowed to proceed for 60 minutes. Reconstituted Luciferin Detection Reagent (30 ul) was then added is added to simultaneously stop the MAO reaction and convert the methyl ester derivative to luciferin and produce light. The amount of light produced is directly proportional to the activity of MAO.",ALDH-2 inhibitors in the treatment of addiction,,PATENT,
,HLUBOHGJNPWDGC-UHFFFAOYSA-N,SURECN6309072,,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,33,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL2062872,HLVJIDKGASLPIU-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22850212,IC50,=,2200,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry,Selected chromone derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3121863,HMADAONXXOTVPK-XNTDXEJSSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24560738,IC50,=,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected insect cells assessed as hydrogen peroxide production using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by Amplex Red monoamine oxidase assay,Alkynyl-coumarinyl ethers as MAO-B inhibitors.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2024112,HMAOALRIGFSFDY-UHFFFAOYSA-N,,,P30542,ADENOSINE A1 RECEPTOR,ADORA1,,,22220592,KI,=,43.65,NM,,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells after 1 hr by liquid scintillation counting,"Discovery of 1,2,4-triazine derivatives as adenosine A(2A) antagonists using structure based drug design.",J. Med. Chem.,PUBLICATION,
CHEMBL2024112,HMAOALRIGFSFDY-UHFFFAOYSA-N,,,P29275,ADENOSINE A2B RECEPTOR,ADORA2B,,,22220592,KI,=,39.81,NM,,"","","","","","",,,,,,,,Inhibition of adenosine A2B receptor,"Discovery of 1,2,4-triazine derivatives as adenosine A(2A) antagonists using structure based drug design.",J. Med. Chem.,PUBLICATION,
CHEMBL2024112,HMAOALRIGFSFDY-UHFFFAOYSA-N,,,P29274,ADENOSINE A2A RECEPTOR,"ADORA2A, SPECC1L-ADORA2A",,,22220592,KD,=,50.12,NM,,"","","","","","",,,,,,,,Binding affinity to adenosine A2A receptor by surface plasmon resonance,"Discovery of 1,2,4-triazine derivatives as adenosine A(2A) antagonists using structure based drug design.",J. Med. Chem.,PUBLICATION,
CHEMBL2024112,HMAOALRIGFSFDY-UHFFFAOYSA-N,,,P29274,ADENOSINE A2A RECEPTOR,"ADORA2A, SPECC1L-ADORA2A",,,22220592,KI,=,3.98,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cells after 1 hr by liquid scintillation counting,"Discovery of 1,2,4-triazine derivatives as adenosine A(2A) antagonists using structure based drug design.",J. Med. Chem.,PUBLICATION,
CHEMBL2024112,HMAOALRIGFSFDY-UHFFFAOYSA-N,,,P0DMS8,ADENOSINE A3 RECEPTOR,ADORA3,,,22220592,INH,>,10000,NM,,"","","","","","",,,,,,,,Antagonist activity at adenosine A3 receptor,"Discovery of 1,2,4-triazine derivatives as adenosine A(2A) antagonists using structure based drug design.",J. Med. Chem.,PUBLICATION,
CHEMBL2312975,HMEKXQYELFBFSO-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,23281824,IC50,=,2870,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA after 1 hr by luminescence assay,Synthesis of (E)-8-(3-chlorostyryl)caffeine analogues leading to 9-deazaxanthine derivatives as dual A(2A) antagonists/MAO-B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL3093170,HMSFDXCISPMZNG-LKUDQCMESA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24128814,INHIBITION,=,15.3,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate assessed as formation of H2O2 at 100 uM preincubated for 15 mins under dark condition followed by substrate addition measured after 20 mins by fluorescence assay relative to control,Inhibition of cholinesterase and monoamine oxidase-B activity by Tacrine-Homoisoflavonoid hybrids.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2158241,HMSFMDLHJBHOPR-UHFFFAOYSA-N,5-(BENZYLSULFANYL)PHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,23010267,IC50,=,1920,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA using kynuramine as substrate assessed as formation of 4-hydroxyquinoline after 20 mins by fluorescence spectrophotometry,Novel sulfanylphthalimide analogues as highly potent inhibitors of monoamine oxidase B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3297789,HMURLUHOCBYFJC-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24856304,INHIBITION,,,,Not Active,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A assessed as H2O2 production using p-tyramine substrate at 60 uM by fluorimetric method,"New coumarin derivatives: Design, synthesis and use as inhibitors of hMAO.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL2092861,HMVNAMVZVZPOCS-JTQLQIEISA-N,,,"P21397, P27338",MONOAMINE OXIDASE,"MAOA, MAOB",,,12747788,KI,=,144.54,NM,,"","","","","","",,,,,,,,Displacement of [3H]idazoxan from imidazoline receptor I-2 of rabbit kidney membranes,Imidazoline binding sites (IBS) profile modulation: key role of the bridge in determining I1-IBS or I2-IBS selectivity within a series of 2-phenoxymethylimidazoline analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL2092861,HMVNAMVZVZPOCS-JTQLQIEISA-N,,,"P21397, P27338",MONOAMINE OXIDASE,"MAOA, MAOB",,,12747788,RATIO,=,87,,,"","","","","","",,,,,,,,Eudismic ratio of (S)-(-)-7 to (R)-(+)-7 for I2-Imidazoline binding site,Imidazoline binding sites (IBS) profile modulation: key role of the bridge in determining I1-IBS or I2-IBS selectivity within a series of 2-phenoxymethylimidazoline analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL1907832,HMVNAMVZVZPOCS-SNVBAGLBSA-N,,,"P21397, P27338",MONOAMINE OXIDASE,"MAOA, MAOB",,,12747788,KI,=,12589.25,NM,,"","","","","","",,,,,,,,Displacement of [3H]idazoxan from imidazoline receptor I-2 of rabbit kidney membranes,Imidazoline binding sites (IBS) profile modulation: key role of the bridge in determining I1-IBS or I2-IBS selectivity within a series of 2-phenoxymethylimidazoline analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL71429,HMVNAMVZVZPOCS-UHFFFAOYSA-N,,,"P21397, P27338",MONOAMINE OXIDASE,"MAOA, MAOB",,,12747788,KI,=,933.25,NM,,"","","","","","",,,,,,,,Displacement of [3H]idazoxan from imidazoline receptor I-2 of rabbit kidney membranes,Imidazoline binding sites (IBS) profile modulation: key role of the bridge in determining I1-IBS or I2-IBS selectivity within a series of 2-phenoxymethylimidazoline analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL2178441,HMWMYJQDFQIMOY-UHFFFAOYSA-N,,,P21398,MONOAMINE OXIDASE A,"",,,23153282,KI,=,0.00641,NM,,"","","","","","",,,,,,,,Inhibition of bovine brain MAOA using kinuramine as substrate preincubated for 30 mins prior to substrate addition measured after 30 mins by fluorometric assay,Synthesis of new 7-oxycoumarin derivatives as potent and selective monoamine oxidase a inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL1411979,HNJJXZKZRAWDPF-UHFFFAOYSA-N,METHAPYRILENE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1411979,HNJJXZKZRAWDPF-UHFFFAOYSA-N,METHAPYRILENE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL369684,HNNPINAAJQXWMJ-IBGZPJMESA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,15658863,KI,>,200000,NM,,"","","","","","",,,,,,,,Binding affinity for human liver monoamine oxidase A,"Identification of 4-substituted 1,2,3-triazoles as novel oxazolidinone antibacterial agents with reduced activity against monoamine oxidase A.",J. Med. Chem.,PUBLICATION,
CHEMBL1258719,HNOUZFKINZLJHW-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,20708306,IC50,=,750,NM,,"","","","","","",,,,,,,,Inhibition of MAOA by spectrophotometry,Synthesis of new series of quinoxaline based MAO-inhibitors and docking studies.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3218150,HNVSITUATYPNRC-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,2910,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human MAO-A expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate assessed as hydrogen peroxide production by fluorimetric method,,MedChemComm,PUBLICATION,
CHEMBL3660750,HOBKDDKHHCYGIE-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,>,130000,NM,244412,"","","","","","",,,,,,,,"BindingDB_Patents: MAO-A and MAO-B Assays. MAO assays included luminogenic MAO substrate, reaction buffers, Luciferin Detection and the reconstitution buffer with esterase. Standard MAO reaction mixtures included microsome contained MAO-A (2 ug) or MAO-B (10 ug), 160 uM substrate for MAO-A or 16 uM substrate for MAO-B, MAO-A buffer (100 mM Hepes buffer, pH 7.5, 5% glycerol) or MAO-B buffer (100 mM Hepes, pH 7.5, 5% glycerol, 10% dimethyl sulfoxide) in a final volume of 30 ul. After 20 minutes of pre-incubation of the enzyme with compounds, the reaction was initiated by adding enzyme substrate and the reaction was allowed to proceed for 60 minutes. Reconstituted Luciferin Detection Reagent (30 ul) was then added is added to simultaneously stop the MAO reaction and convert the methyl ester derivative to luciferin and produce light. The amount of light produced is directly proportional to the activity of MAO.",ALDH-2 inhibitors in the treatment of addiction,,PATENT,
CHEMBL3660750,HOBKDDKHHCYGIE-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,>,130000,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: MAO-A and MAO-B Assays. MAO assays included luminogenic MAO substrate, reaction buffers, Luciferin Detection and the reconstitution buffer with esterase. Standard MAO reaction mixtures included microsome contained MAO-A (2 ug) or MAO-B (10 ug), 160 uM substrate for MAO-A or 16 uM substrate for MAO-B, MAO-A buffer (100 mM Hepes buffer, pH 7.5, 5% glycerol) or MAO-B buffer (100 mM Hepes, pH 7.5, 5% glycerol, 10% dimethyl sulfoxide) in a final volume of 30 ul. After 20 minutes of pre-incubation of the enzyme with compounds, the reaction was initiated by adding enzyme substrate and the reaction was allowed to proceed for 60 minutes. Reconstituted Luciferin Detection Reagent (30 ul) was then added is added to simultaneously stop the MAO reaction and convert the methyl ester derivative to luciferin and produce light. The amount of light produced is directly proportional to the activity of MAO.",ALDH-2 inhibitors in the treatment of addiction,,PATENT,
CHEMBL515250,HOBWTDDVUCBMFK-UHFFFAOYSA-N,,,P21398,MONOAMINE OXIDASE A,"",,,18281126,IC50,=,1000,NM,,"","","","","","",,,,,,,,Inhibition of bovine mitochondrial MAOA,"Synthesis, molecular modeling studies and selective inhibitory activity against MAO of N1-propanoyl-3,5-diphenyl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL454640,HODRFAVLXIFVTR-RKDXNWHRSA-N,TEVENEL,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL177029,HOFDIVDAVZWECB-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,8151621,KM,=,480000,NM,,"","","","","","",,,,,,,,Oxidation by human mono-amine oxidase MAO-A,Novel 4-(aryloxy)tetrahydropyridine analogs of MPTP as monoamine oxidase A and B substrates.,J. Med. Chem.,PUBLICATION,
CHEMBL177029,HOFDIVDAVZWECB-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,8151621,RATIO,=,759,,,"","","","","","",,,,,,,,Ratio of turnover to Km for human MAO-A,Novel 4-(aryloxy)tetrahydropyridine analogs of MPTP as monoamine oxidase A and B substrates.,J. Med. Chem.,PUBLICATION,
CHEMBL177029,HOFDIVDAVZWECB-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,8151621,TN,=,365,M MIN-1 M-1,,"","","","","","",,,,,,,,Turnover number (TN) for human mono-amine oxidase MAO-A,Novel 4-(aryloxy)tetrahydropyridine analogs of MPTP as monoamine oxidase A and B substrates.,J. Med. Chem.,PUBLICATION,
CHEMBL3408841,HOFWSEVNXPHVMC-SFQUDFHCSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,25599836,IC50,=,1300,NM,,"","","","","","",,,,,,,,Inhibition of MAO-A (unknown origin),"Multi-parameter optimization of aza-follow-ups to BI 207524, a thumb pocket 1 HCV NS5B polymerase inhibitor. Part 2: Impact of lipophilicity on promiscuity and in vivo toxicity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL331237,HOGVTUZUJGHKPL-HTVVRFAVSA-N,TRICIRIBINE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,IFOSFAMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1024,HOMGKSMUEGBAAB-UHFFFAOYSA-N,IFOSFAMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2430710,HOSGXJWQVBHGLT-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24012182,IC50,=,161000,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A assessed as inhibition of kynuramine conversion to fluorescent metabolite 4-hydroxyquinoline after 20 mins by fluorescence spectrophotometry,"Inhibition of monoamine oxidase by 3,4-dihydro-2(1H)-quinolinone derivatives.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2158247,HOXHQAVXZJNVOC-UHFFFAOYSA-N,5-[(4-CHLOROPHENYL)SULFANYL]PHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,23010267,IC50,=,1680,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA using kynuramine as substrate assessed as formation of 4-hydroxyquinoline after 20 mins by fluorescence spectrophotometry,Novel sulfanylphthalimide analogues as highly potent inhibitors of monoamine oxidase B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1256901,HOZOZZFCZRXYEK-GSWUYBTGSA-M,BUTYLSCOPOLAMINE BROMIDE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL1917938,HPBRKKWGYAZKBJ-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22018876,INHIBITION,,,,Not Active,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus-infected BTI insect cells at 10 uM after 1 hr by MAO-GLO two-step bioluminescence assay,"Synthesis and inhibition study of monoamine oxidase, indoleamine 2,3-dioxygenase and tryptophan 2,3-dioxygenase by 3,8-substituted 5H-indeno[1,2-c]pyridazin-5-one derivatives.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL1444,HPJKCIUCZWXJDR-UHFFFAOYSA-N,LETROZOLE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1444,HPJKCIUCZWXJDR-UHFFFAOYSA-N,LETROZOLE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
