,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,pubchem_cid,smiles_pc,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50_MRP4,relation_MRP4,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,casn,aenm,pIC50_MRP4_tcpl,spid,pIC50_MRP4_adj,pIC50_MRP4_tcpl_adj,Morgan,SMDC,CRADA,Hafey
268,CHEMBL1760,TERBUTALINE,4,225.29,0,1.52,Terbutaline,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,5403,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5403,,3.876148359,632,2.876148359,2.876148359,1,0,0,0
269,CHEMBL17157,TERFENADINE,4,471.69,1,6.45,TERFENADINE,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5405,,3.876148359,Chembl_txp_176,2.876148359,2.876148359,1,0,0,0
270,CHEMBL671,THIOTEPA,4,189.22,0,0.16,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,5453,C1CN1P(=S)(N2CC2)N3CC3,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5453,,3.876148359,591,2.876148359,2.876148359,1,0,0,0
271,CHEMBL84158,TIAPRIDE,3,328.43,0,1.17,Tiapride,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,5467,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5467,,3.876148359,Chembl_txp_180,2.876148359,2.876148359,1,0,0,0
272,CHEMBL47298,TILORONE,0,410.56,0,4.34,Tilorone,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,5475,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5475,,3.876148359,Chembl_txp_181,2.876148359,2.876148359,1,0,0,0
273,CHEMBL1220,TINIDAZOLE,4,247.28,0,0.53,Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5479,,3.876148359,550,2.876148359,2.876148359,1,0,0,0
274,CHEMBL1079,TIZANIDINE,4,253.72,0,1.72,Tizanidine,Clc1ccc2nsnc2c1NC1=NCCN1,5487,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5487,,3.876148359,622,2.876148359,2.876148359,1,0,0,0
275,CHEMBL2104607,NIKETHAMIDE,4,178.24,0,1.56,Nikethamide,CCN(CC)C(=O)c1cccnc1,5497,CCN(CC)C(=O)C1=CN=CC=C1,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5497,,3.876148359,Chembl_txp_136,2.876148359,2.876148359,1,0,0,0
276,CHEMBL782,TOLBUTAMIDE,4,270.35,0,1.78,Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5505,,3.876148359,607,2.876148359,2.876148359,1,0,0,0
277,CHEMBL83668,TOLNAFTATE,4,307.42,0,4.95,Tolnaftate,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,5510,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5510,,3.876148359,Chembl_txp_184,2.876148359,2.876148359,1,0,0,0
278,CHEMBL621,TRAZODONE,4,371.87,0,2.36,Trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,5533,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5533,,3.876148359,726,2.876148359,2.876148359,1,0,0,0
279,CHEMBL585,TRIAMTERENE,4,253.27,0,0.83,Triamterene,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5546,,3.876148359,624,2.876148359,2.876148359,1,0,0,0
280,CHEMBL22,TRIMETHOPRIM,4,290.32,0,1.26,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5578,,3.876148359,656,2.876148359,2.876148359,1,0,0,0
281,CHEMBL408,TROGLITAZONE,4,441.55,0,4.37,Troglitazone,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,IC50,'=',61000,nM,4.21,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5591,,4.21,161,4.21,4.21,1,1,0,1
282,,troglitazone,,,,,troglitazone,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,,,21.3,,4.671620397,,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,5591,,4.671620397,161,4.671620397,4.671620397,1,1,0,1
283,,troglitazone,,,,,troglitazone,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,5591,,,,4.58,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,5591,,4.58,161,4.58,4.58,1,1,0,1
284,CHEMBL1236433,Ttfa,0,222.19,0,2.45,Ttfa,O=C(CC(=O)C(F)(F)F)c1cccs1,5601,C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5601,,3.876148359,Chembl_txp_015,2.876148359,2.876148359,1,0,0,0
285,CHEMBL1276010,UNDECYLENIC ACID,0,184.28,0,3.38,Undecylenic acid,C=CCCCCCCCCC(=O)O,5634,C=CCCCCCCCCC(=O)O,IC50,'=',63900,nM,4.19,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5634,,4.19,Chembl_txp_190,4.19,4.19,1,0,0,0
286,CHEMBL279229,URAPIDIL,3,387.48,0,0.72,Urapidil,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,5639,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5639,,3.876148359,Chembl_txp_191,2.876148359,2.876148359,1,0,0,0
287,CHEMBL637,VENLAFAXINE,4,277.41,0,3.04,Venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,5656,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5656,,3.876148359,555,2.876148359,2.876148359,1,0,0,0
288,CHEMBL89598,VIGABATRIN,4,129.16,0,0.36,Vigabatrin,C=CC(N)CCC(=O)O,5665,C=CC(CCC(=O)O)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5665,,3.876148359,590,2.876148359,2.876148359,1,0,0,0
289,CHEMBL295416,PIRINIXIC ACID,0,323.81,0,3.67,"WY-14,643",Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,5694,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,IC50,'=',44900,nM,4.35,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5694,,4.35,Chembl_txp_149,4.35,4.35,1,0,0,0
290,CHEMBL603,ZAFIRLUKAST,4,575.69,2,5.7,Zafirlukast,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,IC50,'=',12100,nM,4.92,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5717,MRP4_Txptr_Inhib_3HDHEAS_uptake,4.92,164,4.92,4.92,1,1,0,1
291,,zafirlukast,,,,,zafirlukast,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,,,5.8,,5.236572006,,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,5717,MRP4_Txptr_Inhib_3HDHEAS_uptake,5.236572006,164,5.236572006,5.236572006,1,1,0,1
292,,zafirlukast,,,,,zafirlukast,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,5717,,,,5.91,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,5717,MRP4_Txptr_Inhib_3HDHEAS_uptake,5.79692064,164,5.91,5.79692064,1,1,0,1
293,CHEMBL1521,ZALEPLON,4,305.34,0,2.64,Zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5719,,3.876148359,559,2.876148359,2.876148359,1,0,0,0
294,CHEMBL135400,ZOPICLONE,4,388.82,0,1.57,Zopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,5735,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5735,,3.876148359,562,2.876148359,2.876148359,1,0,0,0
295,CHEMBL384467,DEXAMETHASONE,4,392.47,0,1.9,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5743,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5743,,3.876148359,474,2.876148359,2.876148359,1,0,0,0
296,CHEMBL131,PREDNISOLONE,4,360.45,0,1.56,Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5755,,3.876148359,569,2.876148359,2.876148359,1,0,0,0
297,CHEMBL135,ESTRADIOL,4,272.39,0,3.61,E2,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,5757,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5757,,3.876148359,481,2.876148359,2.876148359,1,0,0,0
298,CHEMBL772,RESERPINE,4,608.69,1,4.17,Reserpine,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5770,,3.876148359,620,2.876148359,2.876148359,1,0,0,0
299,CHEMBL4082273,Norethindrone,0,298.43,0,3.49,Norethindrone,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,5832,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5832,,3.876148359,224,2.876148359,2.876148359,1,0,0,0
300,CHEMBL4091490,Norethindrone Acetate,0,340.46,0,4.06,Norethindrone Acetate,C#C[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,5832,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5832,,3.876148359,224,2.876148359,2.876148359,1,0,0,0
